year,variable,value,question,N,low,pct,upp
2009,poppres,Present,jobop,3715,0.599376550409593,0.618162652852543,0.636948755295493
2010,poppres,Not present,eqpay,902,0.654078700151543,0.688421794684993,0.722764889218443
2010,poppres,Not present,jobop,902,0.530080775543403,0.567262225871769,0.604443676200135
2010,poppres,Present,eqpay,3771,0.695103381963365,0.711863165814847,0.728622949666329
2010,poppres,Present,jobop,3771,0.539459686314941,0.557781539256672,0.576103392198402
2011,poppres,Not present,eqpay,892,0.673414814907993,0.707459107407234,0.741503399906475
2011,poppres,Not present,jobop,892,0.534210413712263,0.571658329013774,0.609106244315285
2011,poppres,Present,eqpay,4001,0.678763025449164,0.6952360006711,0.711708975893036
2011,poppres,Present,jobop,4001,0.550016598335296,0.567656273968439,0.585295949601583
2012,poppres,Not present,eqpay,825,0.687756555763198,0.722038886952244,0.756321218141291
2012,poppres,Not present,jobop,825,0.511816604391052,0.550719919231028,0.589623234071004
2012,poppres,Present,eqpay,3825,0.698956703336348,0.715496039097469,0.732035374858589
2012,poppres,Present,jobop,3825,0.539000682100673,0.557340292280055,0.575679902459438
2013,poppres,Not present,eqpay,798,0.650365672350093,0.687832732170467,0.725299791990841
2013,poppres,Not present,jobop,798,0.52156613015397,0.561105790180138,0.600645450206307
2013,poppres,Present,eqpay,3421,0.686832087952882,0.704853769030016,0.722875450107151
2013,poppres,Present,jobop,3421,0.531798279639607,0.55116061773513,0.570522955830653
2014,poppres,Not present,eqpay,839,0.66784505552299,0.704086197040299,0.740327338557609
2014,poppres,Not present,jobop,839,0.522642241194318,0.562042879748267,0.601443518302216
2014,poppres,Present,eqpay,3443,0.718288328464275,0.735704766727345,0.753121204990415
2014,poppres,Present,jobop,3443,0.588353985005931,0.607677306661756,0.627000628317582
2015,poppres,Not present,eqpay,861,0.677153795504131,0.713752831014175,0.750351866524219
2015,poppres,Not present,jobop,861,0.60636694164532,0.644260010844633,0.682153080043947
2015,poppres,Present,eqpay,3810,0.709401147322045,0.726087629034338,0.742774110746631
2015,poppres,Present,jobop,3810,0.603983382852429,0.622058126612474,0.64013287037252
2016,poppres,Not present,eqpay,897,0.636800070037025,0.675502824851658,0.71420557966629
2016,poppres,Not present,jobop,897,0.578177520950818,0.617968512707633,0.657759504464449
2016,poppres,Present,eqpay,3934,0.705232782995464,0.722092582237649,0.738952381479834
2016,poppres,Present,jobop,3934,0.605133912049259,0.623387369723571,0.641640827397883
2017,poppres,Not present,eqpay,852,0.684070959196948,0.720959806774086,0.757848654351225
2017,poppres,Not present,jobop,852,0.591206917950777,0.630599773049585,0.669992628148393
2017,poppres,Present,eqpay,3575,0.71262966287546,0.729942505036223,0.747255347196985
2017,poppres,Present,jobop,3575,0.613018708063253,0.631840139830063,0.650661571596874
2018,poppres,Not present,eqpay,823,0.649920491675168,0.690545457747172,0.731170423819176
2018,poppres,Not present,jobop,823,0.568753929553092,0.611190832096147,0.653627734639201
2018,poppres,Present,eqpay,3570,0.719827762502169,0.737373348689736,0.754918934877303
2018,poppres,Present,jobop,3570,0.62216454017001,0.641636861138422,0.661109182106833
2019,poppres,Not present,eqpay,733,0.64711958010307,0.688087679810497,0.729055779517924
2019,poppres,Not present,jobop,733,0.544903434563861,0.589195776578368,0.633488118592875
2019,poppres,Present,eqpay,3466,0.680511770180032,0.699225151022036,0.717938531864041
2019,poppres,Present,jobop,3466,0.589214741986036,0.608974621268639,0.628734500551243
2020,poppres,Not present,eqpay,223,0.601926767666609,0.682613689327235,0.763300610987862
2020,poppres,Not present,jobop,223,0.479259199024183,0.562400433737781,0.645541668451379
2020,poppres,Present,eqpay,1041,0.634216920275531,0.671639032130493,0.709061143985454
2020,poppres,Present,jobop,1041,0.507292885330178,0.546753546734559,0.58621420813894
2021,poppres,Not present,eqpay,619,0.540038107527549,0.589284617025303,0.638531126523056
2021,poppres,Not present,jobop,619,0.454196567881325,0.502720792744943,0.551245017608562
2021,poppres,Present,eqpay,2753,0.621675410669684,0.644064240077537,0.66645306948539
2021,poppres,Present,jobop,2753,0.514115649639897,0.537381599809718,0.560647549979538
2022,poppres,Not present,eqpay,569,0.605164484970624,0.654572077229425,0.703979669488226
2022,poppres,Not present,jobop,569,0.438543093707524,0.489717552829226,0.540892011950929
2022,poppres,Present,eqpay,2562,0.619743348960644,0.642808333983772,0.665873319006899
2022,poppres,Present,jobop,2562,0.516114919272009,0.540338357701966,0.564561796131923
2023,poppres,Not present,eqpay,375,0.524715179675405,0.591861864931726,0.659008550188048
2023,poppres,Not present,jobop,375,0.383506263271114,0.45148035462883,0.519454445986545
2023,poppres,Present,eqpay,1753,0.536871431055225,0.568715241432703,0.600559051810182
2023,poppres,Present,jobop,1753,0.421950035686398,0.453376534741629,0.48480303379686
