year,variable,value,question,N,low,pct,upp
2009,total,Agree,jobop,4782,0.592918076479259,0.609502918934323,0.626087761389387
2009,total,Mostly agree or agree,eqpay,4782,0.853293698146029,0.865251094688939,0.877208491231848
2009,total,Mostly agree or agree,jobop,4782,0.820310547240614,0.832769635207355,0.845228723174095
2010,total,Agree,eqpay,4855,0.690635260014954,0.705436825004962,0.72023838999497
2010,total,Agree,jobop,4855,0.541605573870535,0.557732668239381,0.573859762608227
2010,total,Mostly agree or agree,eqpay,4855,0.837076291399835,0.848777240360237,0.86047818932064
2010,total,Mostly agree or agree,jobop,4855,0.773729259855776,0.787073083309549,0.800416906763323
2011,total,Agree,eqpay,5065,0.681337519342722,0.695926454276848,0.710515389210975
2011,total,Agree,jobop,5065,0.55023408339257,0.565949496321162,0.581664909249754
2011,total,Mostly agree or agree,eqpay,5065,0.850201156604244,0.861173809620798,0.872146462637352
2011,total,Mostly agree or agree,jobop,5065,0.773188817118249,0.786299595552021,0.799410373985793
2012,total,Agree,eqpay,4816,0.699439806073875,0.714097053547023,0.728754301020171
2012,total,Agree,jobop,4816,0.537790781441096,0.554080025613327,0.570369269785558
2012,total,Mostly agree or agree,eqpay,4816,0.856285813476126,0.86730626196652,0.878326710456915
2012,total,Mostly agree or agree,jobop,4816,0.787334233509614,0.80038854512751,0.813442856745406
2013,total,Agree,eqpay,4348,0.684366014042448,0.700353048058382,0.716340082074317
2013,total,Agree,jobop,4348,0.533053743482907,0.550196534089796,0.567339324696686
2013,total,Mostly agree or agree,eqpay,4348,0.857805273284487,0.869503598152891,0.881201923021294
2013,total,Mostly agree or agree,jobop,4348,0.784525770840653,0.79855002327206,0.812574275703466
2014,total,Agree,eqpay,4432,0.707721287291068,0.723277080968864,0.738832874646661
2014,total,Agree,jobop,4432,0.577095580936729,0.594202123772137,0.611308666607545
2014,total,Mostly agree or agree,eqpay,4432,0.860676020530221,0.872381922411567,0.884087824292912
2014,total,Mostly agree or agree,jobop,4432,0.802205639938176,0.81584510831707,0.829484576695963
2015,total,Agree,eqpay,4838,0.705631860150162,0.720610111714537,0.735588363278912
2015,total,Agree,jobop,4838,0.606998703685636,0.623066839394109,0.639134975102581
2015,total,Mostly agree or agree,eqpay,4838,0.863269850378952,0.874363514333597,0.885457178288242
2015,total,Mostly agree or agree,jobop,4838,0.823420035245169,0.83556513442682,0.847710233608471
2016,total,Agree,eqpay,5042,0.691950912626599,0.707268010130232,0.722585107633866
2016,total,Agree,jobop,5042,0.602161362326531,0.618423942365015,0.634686522403498
2016,total,Mostly agree or agree,eqpay,5042,0.866895378781848,0.877565517721727,0.888235656661606
2016,total,Mostly agree or agree,jobop,5042,0.814398447711059,0.827170039321564,0.839941630932069
2017,total,Agree,eqpay,4613,0.706451127642323,0.721876819929226,0.737302512216129
2017,total,Agree,jobop,4613,0.610275012667769,0.62692942882018,0.643583844972592
2017,total,Mostly agree or agree,eqpay,4613,0.866444310042161,0.877518152600834,0.888591995159507
2017,total,Mostly agree or agree,jobop,4613,0.823040518010551,0.835848673922042,0.848656829833533
2018,total,Agree,eqpay,4625,0.70851444560268,0.724340250424346,0.740166055246013
2018,total,Agree,jobop,4625,0.612755653455649,0.630062603385456,0.647369553315263
2018,total,Mostly agree or agree,eqpay,4625,0.862203263745848,0.873725944563393,0.885248625380937
2018,total,Mostly agree or agree,jobop,4625,0.827393949947118,0.840488660626068,0.853583371305018
2019,total,Agree,eqpay,4409,0.676841283943023,0.693601886669199,0.710362489395376
2019,total,Agree,jobop,4409,0.580805319448617,0.598596618673551,0.616387917898484
2019,total,Mostly agree or agree,eqpay,4409,0.848781593357441,0.861642366236151,0.87450313911486
2019,total,Mostly agree or agree,jobop,4409,0.796482700541701,0.810959991009964,0.825437281478227
2020,total,Agree,eqpay,1314,0.633769038081913,0.667130156109878,0.700491274137842
2020,total,Agree,jobop,1314,0.508506097122909,0.543456224078667,0.578406351034425
2020,total,Mostly agree or agree,eqpay,1314,0.815260668639985,0.840164358536482,0.865068048432978
2020,total,Mostly agree or agree,jobop,1314,0.763064921302551,0.791576139889334,0.820087358476117
2021,total,Agree,eqpay,3515,0.611655866891952,0.631707866737257,0.651759866582561
2021,total,Agree,jobop,3515,0.508491256614175,0.529033574108739,0.549575891603302
2021,total,Mostly agree or agree,eqpay,3515,0.818112489428201,0.833875155185809,0.849637820943416
2021,total,Mostly agree or agree,jobop,3515,0.758347606868488,0.775669332458892,0.792991058049297
2022,total,Agree,eqpay,3259,0.619494370165287,0.640046152884384,0.66059793560348
2022,total,Agree,jobop,3259,0.502168804865652,0.523714976419101,0.545261147972549
2022,total,Mostly agree or agree,eqpay,3259,0.820123870982717,0.83561809743204,0.851112323881363
2022,total,Mostly agree or agree,jobop,3259,0.755650551107077,0.773574111753691,0.791497672400305
2023,total,Agree,eqpay,2205,0.543844693779409,0.572127014907341,0.600409336035273
2023,total,Agree,jobop,2205,0.424155114396316,0.452224546553182,0.480293978710047
2023,total,Mostly agree or agree,eqpay,2205,0.768847419907136,0.792373350638317,0.815899281369497
2023,total,Mostly agree or agree,jobop,2205,0.692510487343509,0.718505081884192,0.744499676424875
